ticket_id,raw_text,label
TCK-00500,"Hello support, I need to change the delivery address. Reported via chat, low priority, reference order ORD-1102, and this started yesterday.",shipping
TCK-00501,"Good morning, I cannot complete email verification. Sending details through chat, high priority, reference user USR-441, and this affects multiple users.",account_access
TCK-00502,"Hello support, Billing continued after I canceled. Reported via portal, high priority, reference subscription SUB-8840, and this started yesterday.",billing
TCK-00503,"Hello support, My password is rejected even after reset. Reported via email, medium priority, reference main tenant, and this is impacting customer response times.",account_access
TCK-00504,"Need assistance, I need to change the delivery address. Reported via email, low priority, reference tracking TRK-331, and this happens only on web.",shipping
TCK-00505,"Please help, The checkout page freezes during payment. Reported via email, high priority, reference admin dashboard, and this affects multiple users.",technical
TCK-00506,"Urgent, Changes are not being saved. Sending details through portal, low priority, reference checkout module, and this happens only on mobile.",technical
TCK-00507,"Please help, The VAT amount is wrong on the invoice. Sending details through portal, low priority, reference invoice INV-1021, and this is impacting customer response times.",billing
TCK-00508,"Urgent: The courier asked for an unexpected fee. I opened this through chat with low priority, reference order ORD-1102, and this is impacting customer response times.",shipping
TCK-00509,"Please help: I cannot complete email verification. I opened this through chat with medium priority, reference user USR-772, and this started yesterday.",account_access
TCK-00510,"Need assistance, I am reporting this issue: My account is locked. Channel phone, low priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00511,"Hello support: I was charged twice for my monthly plan. I opened this through chat with medium priority, reference invoice INV-1021, and this blocks our daily operations.",billing
TCK-00512,"Urgent, I am reporting this issue: The invoice total is incorrect. Channel chat, high priority, reference order ORD-5561, and this blocks our daily operations.",billing
TCK-00513,"Hello support, I am reporting this issue: I get a timeout when loading reports. Channel portal, low priority, reference admin dashboard, and this started yesterday.",technical
TCK-00514,"Please help: The app crashes when I open the dashboard. I opened this through email with medium priority, reference web frontend, and this started after the latest release.",technical
TCK-00515,"Hello support, Search returns no results. Reported via portal, medium priority, reference service API, and this happens only on web.",technical
TCK-00516,"Hello support, Changes are not being saved. Reported via portal, high priority, reference CRM connector, and this blocks our daily operations.",technical
TCK-00517,"Hello support, Tracking has not updated for days. Reported via phone, low priority, reference order ORD-1102, and this happens only on mobile.",shipping
TCK-00518,"Need assistance, I cannot complete email verification. Sending details through email, low priority, reference corporate domain, and this happens only on mobile.",account_access
TCK-00519,"Quick request, I am reporting this issue: The API returns a 500 error. Channel phone, medium priority, reference checkout module, and this is impacting customer response times.",technical
TCK-00520,"Need assistance, I am reporting this issue: The delivery date keeps changing. Channel portal, high priority, reference order ORD-1102, and this affects multiple users.",shipping
TCK-00521,"Need assistance, I am reporting this issue: My annual plan renewed at the wrong price. Channel phone, medium priority, reference plan PRO, and this blocks our daily operations.",billing
TCK-00522,"Urgent, The parcel box arrived open. Sending details through phone, medium priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00523,"Quick request, Sign in fails on mobile but works on web. Reported via email, medium priority, reference main tenant, and this started after the latest release.",account_access
TCK-00524,"Good morning, The website is extremely slow. Sending details through chat, medium priority, reference service API, and this started after the latest release.",technical
TCK-00525,"Hello support, I am reporting this issue: Billing continued after I canceled. Channel email, medium priority, reference invoice INV-3044, and this is impacting customer response times.",billing
TCK-00526,"Need assistance, The integration with our CRM is failing. Sending details through portal, low priority, reference service API, and this happens only on mobile.",technical
TCK-00527,"Quick request: The payment failed but money was still taken. I opened this through chat with medium priority, reference plan PRO, and we need a fix today.",billing
TCK-00528,"Good afternoon, I am reporting this issue: There is an unknown charge on my card. Channel email, low priority, reference invoice INV-3044, and this happens only on web.",billing
TCK-00529,"Please help, I get logged out immediately. Reported via chat, low priority, reference user USR-772, and this blocks our daily operations.",account_access
TCK-00530,"Good afternoon, I am reporting this issue: Customs hold has delayed my package. Channel email, high priority, reference shipment SHP-9001, and we need a fix today.",shipping
TCK-00531,"Urgent, The two-factor code never arrives. Sending details through phone, high priority, reference sales team, and this blocks our daily operations.",account_access
TCK-00532,"Urgent: One item is missing from the shipment. I opened this through portal with high priority, reference shipment SHP-9001, and this happens only on mobile.",shipping
TCK-00533,"Urgent, I cannot complete email verification. Sending details through email, low priority, reference main tenant, and this started yesterday.",account_access
TCK-00534,"Hi team, Changes are not being saved. Reported via portal, medium priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00535,"Hi team, There is an unknown charge on my card. Reported via chat, high priority, reference subscription SUB-8840, and this affects multiple users.",billing
TCK-00536,"Hi team, I am reporting this issue: I received the wrong product. Channel chat, high priority, reference shipment SHP-9001, and this started yesterday.",shipping
TCK-00537,"Need assistance, Tracking has not updated for days. Reported via chat, high priority, reference shipment SHP-7654, and we need a fix today.",shipping
TCK-00538,"Good morning, I am reporting this issue: I need to change my login email. Channel chat, medium priority, reference corporate domain, and we need a fix today.",account_access
TCK-00539,"Please help: The password reset link expired. I opened this through email with high priority, reference sales team, and this is impacting customer response times.",account_access
TCK-00540,"Urgent, My order has not been delivered. Sending details through chat, medium priority, reference shipment SHP-7654, and this started after the latest release.",shipping
TCK-00541,"Please help: One item is missing from the shipment. I opened this through phone with low priority, reference order ORD-1102, and this is impacting customer response times.",shipping
TCK-00542,"Please help, The courier asked for an unexpected fee. Reported via portal, high priority, reference order ORD-1102, and this started yesterday.",shipping
TCK-00543,"Hi team, I am reporting this issue: The invoice total is incorrect. Channel phone, high priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00544,"Urgent, I was charged twice for my monthly plan. Sending details through portal, high priority, reference order ORD-5561, and this happens only on mobile.",billing
TCK-00545,"Quick request, I need to switch the payment method. Reported via chat, high priority, reference subscription SUB-8840, and this started after the latest release.",billing
TCK-00546,"Good afternoon, I am reporting this issue: One item is missing from the shipment. Channel email, low priority, reference order ORD-1102, and this happens only on web.",shipping
TCK-00547,"Hello support: I received the wrong product. I opened this through chat with medium priority, reference tracking TRK-331, and we need a fix today.",shipping
TCK-00548,"Hello support, I am reporting this issue: I was charged twice for my monthly plan. Channel chat, high priority, reference subscription SUB-8840, and this started yesterday.",billing
TCK-00549,"Good morning, The delivery date keeps changing. Sending details through portal, high priority, reference shipment SHP-9001, and we need a fix today.",shipping
TCK-00550,"Good morning, I am reporting this issue: The API returns a 500 error. Channel email, low priority, reference checkout module, and this started yesterday.",technical
TCK-00551,"Hello support, I cannot complete email verification. Reported via email, high priority, reference sales team, and this affects multiple users.",account_access
TCK-00552,"Good morning, My discount was not applied. Reported via phone, medium priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00553,"Quick request, The invoice total is incorrect. Sending details through email, medium priority, reference subscription SUB-8840, and this affects multiple users.",billing
TCK-00554,"Good afternoon, I am reporting this issue: The integration with our CRM is failing. Channel phone, high priority, reference CRM connector, and this is impacting customer response times.",technical
TCK-00555,"Good morning, I get logged out immediately. Reported via portal, low priority, reference sales team, and this started after the latest release.",account_access
TCK-00556,"Good morning: The parcel box arrived open. I opened this through chat with medium priority, reference shipment SHP-9001, and this affects multiple users.",shipping
TCK-00557,"Good afternoon, I was billed for an add-on I did not enable. Reported via email, high priority, reference order ORD-5561, and this started after the latest release.",billing
TCK-00558,"Good morning, I am reporting this issue: The VAT amount is wrong on the invoice. Channel phone, high priority, reference order ORD-5561, and this happens only on web.",billing
TCK-00559,"Quick request, I am reporting this issue: I was charged twice for my monthly plan. Channel email, medium priority, reference plan PRO, and this blocks our daily operations.",billing
TCK-00560,"Good morning, The delivery date keeps changing. Reported via portal, high priority, reference order ORD-1102, and this happens only on web.",shipping
TCK-00561,"Please help, I am reporting this issue: I need an updated invoice with company tax ID. Channel phone, low priority, reference plan PRO, and this started yesterday.",billing
TCK-00562,"Good afternoon, I am reporting this issue: My account is locked. Channel portal, low priority, reference user USR-441, and this is impacting customer response times.",account_access
TCK-00563,"Urgent, I am reporting this issue: My order has not been delivered. Channel portal, high priority, reference tracking TRK-331, and this blocks our daily operations.",shipping
TCK-00564,"Good morning, My annual plan renewed at the wrong price. Sending details through chat, high priority, reference order ORD-5561, and this happens only on web.",billing
TCK-00565,"Hi team, I am reporting this issue: I need to change my login email. Channel phone, low priority, reference user USR-441, and this blocks our daily operations.",account_access
TCK-00566,"Hello support: SSO login is failing for my team. I opened this through chat with medium priority, reference user USR-772, and this happens only on web.",account_access
TCK-00567,"Hi team, I cannot log in to my account. Sending details through portal, low priority, reference sales team, and this started yesterday.",account_access
TCK-00568,"Good morning, There is an unknown charge on my card. Sending details through chat, high priority, reference order ORD-5561, and this started yesterday.",billing
TCK-00569,"Hi team, I am reporting this issue: The integration with our CRM is failing. Channel portal, high priority, reference service API, and this started after the latest release.",technical
TCK-00570,"Please help, The checkout page freezes during payment. Reported via chat, low priority, reference CRM connector, and we need a fix today.",technical
TCK-00571,"Quick request, I am reporting this issue: The payment failed but money was still taken. Channel email, low priority, reference invoice INV-1021, and this happens only on web.",billing
TCK-00572,"Good afternoon, The website is extremely slow. Sending details through phone, high priority, reference checkout module, and this blocks our daily operations.",technical
TCK-00573,"Good morning, I am reporting this issue: I was billed for an add-on I did not enable. Channel email, medium priority, reference invoice INV-3044, and this affects multiple users.",billing
TCK-00574,"Hello support, I am reporting this issue: Changes are not being saved. Channel email, low priority, reference checkout module, and this affects multiple users.",technical
TCK-00575,"Quick request, The export button does nothing. Sending details through phone, low priority, reference CRM connector, and this started after the latest release.",technical
TCK-00576,"Good morning, I get a timeout when loading reports. Reported via portal, medium priority, reference CRM connector, and this started after the latest release.",technical
TCK-00577,"Good morning, The package arrived damaged. Sending details through email, high priority, reference shipment SHP-7654, and we need a fix today.",shipping
TCK-00578,"Hello support, I need an updated invoice with company tax ID. Sending details through phone, low priority, reference plan PRO, and this started yesterday.",billing
TCK-00579,"Need assistance, I am reporting this issue: My account is locked. Channel portal, low priority, reference sales team, and this affects multiple users.",account_access
TCK-00580,"Good afternoon, The checkout page freezes during payment. Sending details through portal, medium priority, reference checkout module, and we need a fix today.",technical
TCK-00581,"Urgent, I am reporting this issue: I need an updated invoice with company tax ID. Channel email, high priority, reference invoice INV-3044, and this blocks our daily operations.",billing
TCK-00582,"Please help, I am reporting this issue: There is an unknown charge on my card. Channel phone, high priority, reference plan PRO, and this happens only on web.",billing
TCK-00583,"Quick request, The invoice total is incorrect. Sending details through email, low priority, reference subscription SUB-8840, and this blocks our daily operations.",billing
TCK-00584,"Quick request, SSO login is failing for my team. Reported via email, medium priority, reference user USR-772, and we need a fix today.",account_access
TCK-00585,"Please help, My password is rejected even after reset. Sending details through phone, low priority, reference user USR-441, and this blocks our daily operations.",account_access
TCK-00586,"Need assistance, The password reset link expired. Reported via portal, medium priority, reference sales team, and this started yesterday.",account_access
TCK-00587,"Quick request, The integration with our CRM is failing. Sending details through chat, high priority, reference CRM connector, and this started after the latest release.",technical
TCK-00588,"Urgent, The payment failed but money was still taken. Sending details through portal, medium priority, reference invoice INV-3044, and this is impacting customer response times.",billing
TCK-00589,"Urgent: I need to change my login email. I opened this through chat with medium priority, reference user USR-772, and this started yesterday.",account_access
TCK-00590,"Need assistance: Search returns no results. I opened this through chat with medium priority, reference admin dashboard, and we need a fix today.",technical
TCK-00591,"Quick request, I am reporting this issue: I need to switch the payment method. Channel chat, medium priority, reference invoice INV-1021, and this blocks our daily operations.",billing
TCK-00592,"Quick request: I need to switch the payment method. I opened this through portal with low priority, reference invoice INV-1021, and we need a fix today.",billing
TCK-00593,"Hello support: I need to change my login email. I opened this through email with medium priority, reference sales team, and this blocks our daily operations.",account_access
TCK-00594,"Good morning, The two-factor code never arrives. Reported via phone, medium priority, reference main tenant, and this affects multiple users.",account_access
TCK-00595,"Hello support, The two-factor code never arrives. Reported via portal, low priority, reference sales team, and this blocks our daily operations.",account_access
TCK-00596,"Good afternoon: I cannot complete email verification. I opened this through phone with high priority, reference user USR-441, and this started after the latest release.",account_access
TCK-00597,"Hi team, The export button does nothing. Sending details through chat, low priority, reference CRM connector, and this affects multiple users.",technical
TCK-00598,"Urgent: File upload fails for PDFs. I opened this through phone with low priority, reference service API, and this happens only on mobile.",technical
TCK-00599,"Please help, SSO login is failing for my team. Reported via phone, medium priority, reference main tenant, and this started after the latest release.",account_access
TCK-00600,"Good morning, My user appears disabled. Reported via chat, low priority, reference main tenant, and this happens only on mobile.",account_access
TCK-00601,"Good afternoon, I get logged out immediately. Reported via portal, medium priority, reference sales team, and we need a fix today.",account_access
TCK-00602,"Hi team, Customs hold has delayed my package. Reported via chat, high priority, reference tracking TRK-331, and we need a fix today.",shipping
TCK-00603,"Hello support, SSO login is failing for my team. Sending details through portal, low priority, reference sales team, and this started after the latest release.",account_access
TCK-00604,"Please help: The courier delivered to the wrong address. I opened this through phone with medium priority, reference order ORD-1102, and this happens only on mobile.",shipping
TCK-00605,"Quick request: Changes are not being saved. I opened this through chat with high priority, reference admin dashboard, and this is impacting customer response times.",technical
TCK-00606,"Hello support, I am reporting this issue: My user appears disabled. Channel portal, low priority, reference user USR-441, and this affects multiple users.",account_access
TCK-00607,"Good afternoon, Search returns no results. Reported via chat, medium priority, reference service API, and this happens only on mobile.",technical
TCK-00608,"Good morning: Sign in fails on mobile but works on web. I opened this through phone with low priority, reference main tenant, and this happens only on web.",account_access
TCK-00609,"Hi team, I am reporting this issue: Billing continued after I canceled. Channel phone, high priority, reference invoice INV-1021, and this is impacting customer response times.",billing
TCK-00610,"Quick request, The app crashes when I open the dashboard. Sending details through email, low priority, reference checkout module, and this started after the latest release.",technical
TCK-00611,"Good morning: The payment failed but money was still taken. I opened this through email with low priority, reference invoice INV-3044, and this is impacting customer response times.",billing
TCK-00612,"Urgent, Customs hold has delayed my package. Reported via portal, low priority, reference tracking TRK-992, and this started after the latest release.",shipping
TCK-00613,"Urgent, The courier asked for an unexpected fee. Reported via chat, medium priority, reference tracking TRK-331, and this is impacting customer response times.",shipping
TCK-00614,"Hi team: The app crashes when I open the dashboard. I opened this through email with high priority, reference service API, and this is impacting customer response times.",technical
TCK-00615,"Hi team, I am reporting this issue: The package arrived damaged. Channel portal, medium priority, reference shipment SHP-9001, and this blocks our daily operations.",shipping
TCK-00616,"Good afternoon: The invoice total is incorrect. I opened this through chat with low priority, reference invoice INV-3044, and this blocks our daily operations.",billing
TCK-00617,"Good afternoon, I am reporting this issue: SSO login is failing for my team. Channel chat, high priority, reference corporate domain, and we need a fix today.",account_access
TCK-00618,"Good afternoon: Tracking has not updated for days. I opened this through phone with high priority, reference shipment SHP-7654, and this affects multiple users.",shipping
TCK-00619,"Good afternoon, The package arrived damaged. Reported via phone, low priority, reference tracking TRK-992, and this happens only on mobile.",shipping
TCK-00620,"Hello support: The app crashes when I open the dashboard. I opened this through portal with medium priority, reference service API, and this started yesterday.",technical
TCK-00621,"Hello support, The integration with our CRM is failing. Reported via chat, low priority, reference CRM connector, and this started after the latest release.",technical
TCK-00622,"Hi team, Search returns no results. Sending details through phone, low priority, reference checkout module, and this started after the latest release.",technical
TCK-00623,"Quick request, I am reporting this issue: Billing continued after I canceled. Channel email, high priority, reference order ORD-5561, and this happens only on web.",billing
TCK-00624,"Hi team, The app crashes when I open the dashboard. Sending details through phone, high priority, reference CRM connector, and this affects multiple users.",technical
TCK-00625,"Hello support, I am reporting this issue: I cannot log in to my account. Channel email, medium priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00626,"Good afternoon: The payment failed but money was still taken. I opened this through phone with medium priority, reference plan PRO, and this started yesterday.",billing
TCK-00627,"Need assistance, The order is marked delivered but I did not receive it. Sending details through phone, high priority, reference tracking TRK-992, and this started after the latest release.",shipping
TCK-00628,"Good morning: I need to switch the payment method. I opened this through phone with low priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00629,"Urgent: My password is rejected even after reset. I opened this through chat with low priority, reference corporate domain, and this started after the latest release.",account_access
TCK-00630,"Hi team, The export button does nothing. Reported via portal, low priority, reference CRM connector, and this affects multiple users.",technical
TCK-00631,"Need assistance, I am reporting this issue: I get a timeout when loading reports. Channel phone, medium priority, reference admin dashboard, and this happens only on mobile.",technical
TCK-00632,"Good afternoon: I received the wrong product. I opened this through chat with low priority, reference shipment SHP-7654, and this happens only on web.",shipping
TCK-00633,"Quick request, The checkout page freezes during payment. Sending details through phone, low priority, reference checkout module, and this happens only on mobile.",technical
TCK-00634,"Need assistance: There is an unknown charge on my card. I opened this through chat with high priority, reference plan PRO, and this happens only on web.",billing
TCK-00635,"Good morning, I am reporting this issue: I was billed for an add-on I did not enable. Channel portal, high priority, reference invoice INV-3044, and this affects multiple users.",billing
TCK-00636,"Quick request, Billing continued after I canceled. Reported via chat, low priority, reference order ORD-5561, and this is impacting customer response times.",billing
TCK-00637,"Need assistance, Customs hold has delayed my package. Reported via phone, low priority, reference shipment SHP-7654, and this started yesterday.",shipping
TCK-00638,"Urgent, I am reporting this issue: There is an unknown charge on my card. Channel phone, low priority, reference invoice INV-1021, and this affects multiple users.",billing
TCK-00639,"Quick request, The API returns a 500 error. Sending details through portal, medium priority, reference checkout module, and this happens only on mobile.",technical
TCK-00640,"Good morning: The website is extremely slow. I opened this through phone with high priority, reference CRM connector, and we need a fix today.",technical
TCK-00641,"Need assistance, I am reporting this issue: The parcel box arrived open. Channel phone, low priority, reference tracking TRK-331, and this happens only on web.",shipping
TCK-00642,"Good morning, The export button does nothing. Reported via chat, high priority, reference CRM connector, and this is impacting customer response times.",technical
TCK-00643,"Need assistance, I am reporting this issue: I need to switch the payment method. Channel portal, medium priority, reference invoice INV-1021, and this blocks our daily operations.",billing
TCK-00644,"Urgent, My account is locked. Sending details through phone, high priority, reference user USR-441, and this blocks our daily operations.",account_access
TCK-00645,"Good afternoon: Changes are not being saved. I opened this through chat with medium priority, reference service API, and this happens only on web.",technical
TCK-00646,"Need assistance, The password reset link expired. Sending details through chat, low priority, reference user USR-772, and this is impacting customer response times.",account_access
TCK-00647,"Urgent, I am reporting this issue: The courier delivered to the wrong address. Channel email, low priority, reference shipment SHP-7654, and this happens only on mobile.",shipping
TCK-00648,"Urgent: Tracking has not updated for days. I opened this through portal with high priority, reference order ORD-1102, and this started after the latest release.",shipping
TCK-00649,"Please help, The two-factor code never arrives. Sending details through email, high priority, reference user USR-441, and we need a fix today.",account_access
TCK-00650,"Please help, I am reporting this issue: Billing continued after I canceled. Channel portal, medium priority, reference invoice INV-3044, and this is impacting customer response times.",billing
TCK-00651,"Need assistance, I am reporting this issue: The screen is blank after login. Channel chat, low priority, reference service API, and this happens only on web.",technical
TCK-00652,"Urgent, One item is missing from the shipment. Reported via phone, low priority, reference order ORD-1102, and this happens only on mobile.",shipping
TCK-00653,"Good afternoon, My user appears disabled. Reported via email, low priority, reference user USR-441, and this started after the latest release.",account_access
TCK-00654,"Hello support: My account is locked. I opened this through portal with medium priority, reference sales team, and this happens only on web.",account_access
TCK-00655,"Hi team, The parcel box arrived open. Reported via portal, low priority, reference tracking TRK-992, and we need a fix today.",shipping
TCK-00656,"Urgent, The screen is blank after login. Reported via chat, high priority, reference admin dashboard, and this affects multiple users.",technical
TCK-00657,"Good afternoon, I am reporting this issue: The screen is blank after login. Channel portal, low priority, reference service API, and this is impacting customer response times.",technical
TCK-00658,"Quick request, Search returns no results. Reported via portal, medium priority, reference web frontend, and this started yesterday.",technical
TCK-00659,"Hi team, Notifications are delayed by several hours. Sending details through phone, medium priority, reference checkout module, and this started yesterday.",technical
TCK-00660,"Urgent, I am reporting this issue: My account is locked. Channel portal, low priority, reference main tenant, and this is impacting customer response times.",account_access
TCK-00661,"Hello support: My discount was not applied. I opened this through portal with low priority, reference plan PRO, and this affects multiple users.",billing
TCK-00662,"Hello support, I am reporting this issue: My annual plan renewed at the wrong price. Channel email, medium priority, reference invoice INV-1021, and this affects multiple users.",billing
TCK-00663,"Quick request, The invoice total is incorrect. Reported via portal, high priority, reference invoice INV-3044, and this happens only on web.",billing
TCK-00664,"Hi team: Billing continued after I canceled. I opened this through email with high priority, reference order ORD-5561, and this affects multiple users.",billing
TCK-00665,"Please help, The checkout page freezes during payment. Reported via email, high priority, reference CRM connector, and we need a fix today.",technical
TCK-00666,"Good afternoon: The password reset link expired. I opened this through email with medium priority, reference user USR-441, and this is impacting customer response times.",account_access
TCK-00667,"Please help: SSO login is failing for my team. I opened this through chat with low priority, reference user USR-441, and this happens only on web.",account_access
TCK-00668,"Need assistance, One item is missing from the shipment. Reported via chat, high priority, reference tracking TRK-992, and we need a fix today.",shipping
TCK-00669,"Urgent, I am reporting this issue: File upload fails for PDFs. Channel chat, high priority, reference service API, and this is impacting customer response times.",technical
TCK-00670,"Good afternoon: I cannot log in to my account. I opened this through phone with high priority, reference main tenant, and this is impacting customer response times.",account_access
TCK-00671,"Please help, The VAT amount is wrong on the invoice. Reported via phone, high priority, reference plan PRO, and this happens only on web.",billing
TCK-00672,"Good morning, One item is missing from the shipment. Sending details through chat, high priority, reference tracking TRK-992, and this happens only on mobile.",shipping
TCK-00673,"Hello support: There is an unknown charge on my card. I opened this through portal with medium priority, reference subscription SUB-8840, and this blocks our daily operations.",billing
TCK-00674,"Need assistance, The order is marked delivered but I did not receive it. Sending details through email, medium priority, reference shipment SHP-7654, and this blocks our daily operations.",shipping
TCK-00675,"Good afternoon: SSO login is failing for my team. I opened this through phone with low priority, reference main tenant, and this is impacting customer response times.",account_access
TCK-00676,"Urgent, I am reporting this issue: My password is rejected even after reset. Channel portal, medium priority, reference corporate domain, and this affects multiple users.",account_access
TCK-00677,"Quick request, I am reporting this issue: My order has not been delivered. Channel portal, low priority, reference shipment SHP-7654, and this started yesterday.",shipping
TCK-00678,"Please help, I am reporting this issue: The courier delivered to the wrong address. Channel chat, medium priority, reference tracking TRK-992, and this started yesterday.",shipping
TCK-00679,"Need assistance, Customs hold has delayed my package. Reported via chat, low priority, reference tracking TRK-331, and this happens only on web.",shipping
TCK-00680,"Hi team, I am reporting this issue: There is an unknown charge on my card. Channel email, medium priority, reference order ORD-5561, and we need a fix today.",billing
TCK-00681,"Good afternoon: The courier asked for an unexpected fee. I opened this through portal with medium priority, reference tracking TRK-331, and this affects multiple users.",shipping
TCK-00682,"Good afternoon: The two-factor code never arrives. I opened this through phone with medium priority, reference corporate domain, and this started after the latest release.",account_access
TCK-00683,"Good morning, My discount was not applied. Sending details through chat, high priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00684,"Quick request, The parcel box arrived open. Sending details through portal, high priority, reference tracking TRK-992, and this is impacting customer response times.",shipping
TCK-00685,"Need assistance, The invoice total is incorrect. Sending details through email, low priority, reference subscription SUB-8840, and this blocks our daily operations.",billing
TCK-00686,"Good morning, The website is extremely slow. Reported via email, medium priority, reference CRM connector, and this happens only on mobile.",technical
TCK-00687,"Urgent, The VAT amount is wrong on the invoice. Reported via portal, medium priority, reference order ORD-5561, and this started yesterday.",billing
TCK-00688,"Good morning, I get logged out immediately. Sending details through portal, high priority, reference user USR-772, and this happens only on mobile.",account_access
TCK-00689,"Hello support, I am reporting this issue: I cannot log in to my account. Channel phone, low priority, reference main tenant, and this blocks our daily operations.",account_access
TCK-00690,"Good morning, SSO login is failing for my team. Reported via chat, high priority, reference sales team, and this affects multiple users.",account_access
TCK-00691,"Hello support, I am reporting this issue: Search returns no results. Channel portal, high priority, reference admin dashboard, and this affects multiple users.",technical
TCK-00692,"Hello support, The delivery date keeps changing. Sending details through chat, low priority, reference tracking TRK-331, and this blocks our daily operations.",shipping
TCK-00693,"Good morning: I get a timeout when loading reports. I opened this through phone with high priority, reference service API, and we need a fix today.",technical
TCK-00694,"Need assistance, The parcel box arrived open. Sending details through portal, high priority, reference tracking TRK-331, and this is impacting customer response times.",shipping
TCK-00695,"Hello support, The checkout page freezes during payment. Reported via phone, high priority, reference web frontend, and this started yesterday.",technical
TCK-00696,"Please help, I need to switch the payment method. Reported via phone, low priority, reference order ORD-5561, and this happens only on mobile.",billing
TCK-00697,"Good afternoon, A refund has not arrived yet. Sending details through email, high priority, reference order ORD-5561, and this blocks our daily operations.",billing
TCK-00698,"Hello support, SSO login is failing for my team. Reported via phone, medium priority, reference main tenant, and this started after the latest release.",account_access
TCK-00699,"Good afternoon, I am reporting this issue: The parcel box arrived open. Channel portal, high priority, reference tracking TRK-331, and this blocks our daily operations.",shipping
TCK-00700,"Hello support: The VAT amount is wrong on the invoice. I opened this through email with medium priority, reference order ORD-5561, and this started yesterday.",billing
TCK-00701,"Quick request, I am reporting this issue: Customs hold has delayed my package. Channel chat, high priority, reference order ORD-1102, and this affects multiple users.",shipping
TCK-00702,"Quick request: I was charged twice for my monthly plan. I opened this through portal with medium priority, reference invoice INV-3044, and this is impacting customer response times.",billing
TCK-00703,"Hello support, Customs hold has delayed my package. Reported via phone, medium priority, reference shipment SHP-7654, and this blocks our daily operations.",shipping
TCK-00704,"Hello support, I am reporting this issue: I need to change the delivery address. Channel email, medium priority, reference tracking TRK-331, and this happens only on mobile.",shipping
TCK-00705,"Please help, I am reporting this issue: File upload fails for PDFs. Channel chat, low priority, reference CRM connector, and this happens only on mobile.",technical
TCK-00706,"Hi team: The website is extremely slow. I opened this through email with medium priority, reference service API, and we need a fix today.",technical
TCK-00707,"Good morning, I was billed for an add-on I did not enable. Reported via portal, high priority, reference invoice INV-3044, and this started after the latest release.",billing
TCK-00708,"Please help, There is an unknown charge on my card. Sending details through phone, high priority, reference invoice INV-3044, and we need a fix today.",billing
TCK-00709,"Urgent, I cannot enable two-factor authentication. Sending details through email, high priority, reference sales team, and this happens only on mobile.",account_access
TCK-00710,"Need assistance, I need an updated invoice with company tax ID. Reported via portal, low priority, reference invoice INV-1021, and we need a fix today.",billing
TCK-00711,"Good afternoon, I cannot enable two-factor authentication. Sending details through chat, medium priority, reference user USR-441, and this happens only on mobile.",account_access
TCK-00712,"Hi team, There is an unknown charge on my card. Sending details through phone, low priority, reference invoice INV-3044, and we need a fix today.",billing
TCK-00713,"Urgent: Customs hold has delayed my package. I opened this through email with high priority, reference tracking TRK-992, and we need a fix today.",shipping
TCK-00714,"Quick request, I am reporting this issue: I cannot enable two-factor authentication. Channel portal, high priority, reference user USR-441, and this happens only on mobile.",account_access
TCK-00715,"Hello support: I cannot enable two-factor authentication. I opened this through email with low priority, reference corporate domain, and this blocks our daily operations.",account_access
TCK-00716,"Need assistance, Tracking has not updated for days. Sending details through phone, medium priority, reference shipment SHP-7654, and this blocks our daily operations.",shipping
TCK-00717,"Please help, I am reporting this issue: The API returns a 500 error. Channel phone, low priority, reference checkout module, and this started yesterday.",technical
TCK-00718,"Need assistance, I am reporting this issue: Search returns no results. Channel chat, high priority, reference web frontend, and this happens only on web.",technical
TCK-00719,"Good afternoon: The integration with our CRM is failing. I opened this through chat with low priority, reference checkout module, and this happens only on mobile.",technical
TCK-00720,"Good afternoon, I get a timeout when loading reports. Reported via portal, high priority, reference checkout module, and this is impacting customer response times.",technical
TCK-00721,"Need assistance, I cannot complete email verification. Reported via portal, high priority, reference sales team, and this happens only on mobile.",account_access
TCK-00722,"Quick request, I am reporting this issue: There is an unknown charge on my card. Channel phone, low priority, reference order ORD-5561, and this blocks our daily operations.",billing
TCK-00723,"Urgent, I was billed for an add-on I did not enable. Reported via portal, low priority, reference order ORD-5561, and this happens only on web.",billing
TCK-00724,"Please help, I am reporting this issue: My discount was not applied. Channel portal, low priority, reference order ORD-5561, and this affects multiple users.",billing
TCK-00725,"Please help, There is an unknown charge on my card. Reported via email, high priority, reference invoice INV-1021, and this happens only on mobile.",billing
TCK-00726,"Quick request: The website is extremely slow. I opened this through portal with high priority, reference web frontend, and this blocks our daily operations.",technical
TCK-00727,"Good morning, I was charged twice for my monthly plan. Reported via portal, medium priority, reference subscription SUB-8840, and this is impacting customer response times.",billing
TCK-00728,"Urgent: I need to change the delivery address. I opened this through portal with medium priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00729,"Hello support: The order is marked delivered but I did not receive it. I opened this through portal with low priority, reference tracking TRK-992, and this affects multiple users.",shipping
